date,chlorophyll_a,temperature,dissolved_oxygen,pH,Salinity,Turbidity,conductivity
2023-08-12 00:00:00,2.698,19.968,7.423,8.183,35.098,1.342,53.104
2023-08-12 00:30:00,2.1,20.002,6.982,8.174,35.123,1.231,53.138
2023-08-12 01:00:00,2.001,19.975,6.688,8.171,35.123,1.079,53.139
2023-08-12 01:30:00,1.925,19.939,6.849,8.179,35.127,1.442,53.144
2023-08-12 02:00:00,2.146,19.898,5.975,8.178,35.115,1.11,53.128
2023-08-12 02:30:00,2.548,19.869,6.985,8.177,35.119,1.355,53.132
2023-08-12 03:00:00,2.24,19.812,5.552,8.174,35.115,1.359,53.127
2023-08-12 03:30:00,2.564,19.776,6.816,8.173,35.108,1.62,53.118
2023-08-12 04:00:00,2.26,19.716,6.648,8.172,35.104,1.92,53.112
2023-08-12 04:30:00,3.03,19.678,6.872,8.169,35.096,1.839,53.1
2023-08-12 05:00:00,2.558,19.646,5.863,8.167,35.097,1.948,53.102
2023-08-12 05:30:00,2.429,19.62,6.879,8.165,35.094,2.955,53.098
2023-08-12 06:00:00,2.703,19.546,5.664,8.16,35.082,1.843,53.082
2023-08-12 06:30:00,2.28,19.527,6.783,8.163,35.09,2.208,53.092
2023-08-12 07:00:00,1.733,19.505,6.983,8.16,35.088,2.437,53.09
2023-08-12 07:30:00,1.171,19.496,6.95,8.157,35.091,1.471,53.094
2023-08-12 08:00:00,1.489,19.518,6.989,8.161,35.101,1.769,53.107
2023-08-12 08:30:00,1.076,19.542,7.013,8.159,35.108,1.235,53.116
2023-08-12 09:00:00,0.843,19.542,6.432,8.158,35.11,1.208,53.119
2023-08-12 09:30:00,0.885,19.508,6.855,8.15,35.112,1.156,53.122
2023-08-12 10:00:00,1.266,19.675,7.014,8.153,35.13,1.222,53.147
2023-08-12 10:30:00,1.114,19.777,6.928,8.158,35.106,1.471,53.114
2023-08-12 11:00:00,1.499,19.945,7.128,8.156,35.115,1.236,53.127
2023-08-12 11:30:00,1.78,20.014,7.416,8.159,35.089,1.66,53.092
2023-08-12 12:00:00,2.012,20.039,7.351,8.158,35.098,1.603,53.105
2023-08-12 12:30:00,1.956,20.111,7.423,8.157,35.085,1.703,53.088
2023-08-12 13:00:00,1.859,20.331,7.477,8.15,35.082,1.629,53.085
2023-08-12 13:30:00,1.848,20.321,7.429,8.156,35.081,1.578,53.083
2023-08-12 14:00:00,2.194,20.371,7.453,8.158,35.108,1.668,53.121
2023-08-12 14:30:00,1.749,20.554,7.553,8.156,35.108,1.671,53.121
2023-08-12 15:00:00,3.158,20.686,7.553,8.154,35.109,1.673,53.124
2023-08-12 15:30:00,2.975,20.641,7.609,8.155,35.091,2.055,53.099
2023-08-12 16:00:00,3.007,20.528,7.635,8.145,35.055,2.125,53.049
2023-08-12 16:30:00,3.671,20.508,7.648,8.14,35.055,2.359,53.049
2023-08-12 17:00:00,3.214,20.584,7.641,8.133,35.082,2.317,53.086
2023-08-12 17:30:00,4.071,20.66,7.563,8.137,35.096,2.515,53.107
2023-08-12 18:00:00,4.764,20.633,7.581,8.133,35.099,2.411,53.109
2023-08-12 18:30:00,5.2,20.624,7.572,8.135,35.1,2.669,53.111
2023-08-12 19:00:00,5.381,20.603,7.495,8.131,35.109,2.396,53.123
2023-08-12 19:30:00,4.988,20.504,7.458,8.137,35.091,2.515,53.098
2023-08-12 20:00:00,4.513,20.432,7.251,8.133,35.086,2.355,53.09
2023-08-12 20:30:00,4.583,20.303,7.381,8.143,35.072,2.433,53.071
2023-08-12 21:00:00,4.473,20.253,7.286,8.15,35.092,1.697,53.098
2023-08-12 21:30:00,2.953,20.394,7.286,8.166,35.134,1.262,53.155
2023-08-12 22:00:00,3.665,20.379,7.005,8.159,35.108,1.407,53.12
2023-08-12 22:30:00,2.875,20.406,7.121,8.166,35.16,1.2,53.19
2023-08-12 23:00:00,3.477,20.314,7.17,8.158,35.137,1.391,53.158
2023-08-12 23:30:00,3.642,20.257,7.281,8.165,35.126,1.56,53.143
2023-08-13 00:00:00,3.057,20.233,7.123,8.16,35.133,1.458,53.152
2023-08-13 00:30:00,2.033,20.278,6.985,8.165,35.176,1.303,53.211
2023-08-13 01:00:00,1.957,20.253,6.484,8.163,35.186,1.202,53.225
2023-08-13 01:30:00,1.438,20.219,6.656,8.174,35.195,1.48,53.237
2023-08-13 02:00:00,1.672,20.166,5.298,8.171,35.194,1.08,53.234
2023-08-13 02:30:00,1.597,20.123,6.587,8.169,35.186,1.1,53.224
2023-08-13 03:00:00,1.873,20.081,5.976,8.165,35.177,1.226,53.212
2023-08-13 03:30:00,1.72,20.036,6.544,8.165,35.173,1.532,53.206
2023-08-13 04:00:00,1.904,20.033,5.455,8.167,35.164,2.54,53.194
2023-08-13 04:30:00,2.208,20.009,6.228,8.165,35.165,1.662,53.195
2023-08-13 05:00:00,1.889,19.987,6.906,8.165,35.163,1.498,53.191
2023-08-13 05:30:00,1.975,19.948,6.607,8.167,35.161,3.229,53.189
2023-08-13 06:00:00,1.89,19.948,6.702,8.159,35.158,1.72,53.185
2023-08-13 06:30:00,1.844,19.917,6.397,8.16,35.162,1.671,53.19
2023-08-13 07:00:00,1.449,19.873,6.01,8.16,35.154,1.443,53.18
2023-08-13 07:30:00,2.039,19.814,6.457,8.153,35.145,1.534,53.167
2023-08-13 08:00:00,1.499,19.849,6.788,8.147,35.151,1.316,53.176
2023-08-13 08:30:00,1.182,19.864,6.843,8.148,35.154,1.396,53.18
2023-08-13 09:00:00,1.529,19.914,6.887,8.152,35.158,1.288,53.185
2023-08-13 09:30:00,1.122,19.959,6.831,8.153,35.153,1.725,53.179
2023-08-13 10:00:00,1.251,19.906,6.938,8.147,35.147,1.221,53.17
2023-08-13 10:30:00,1.266,20.075,6.823,8.144,35.161,1.482,53.19
2023-08-13 11:00:00,1.307,20.346,7.064,8.144,35.164,1.637,53.196
2023-08-13 11:30:00,1.566,20.461,7.09,8.145,35.181,1.691,53.219
2023-08-13 12:00:00,1.635,20.635,7.093,8.144,35.17,1.538,53.206
2023-08-13 12:30:00,1.542,20.836,7.214,8.142,35.171,1.593,53.209
2023-08-13 13:00:00,1.54,21.028,7.268,8.143,35.179,1.644,53.222
2023-08-13 13:30:00,2.071,21.481,7.59,8.155,35.169,1.604,53.213
2023-08-13 14:00:00,2.293,21.142,7.453,8.147,35.17,1.45,53.21
2023-08-13 14:30:00,2.297,21.368,7.515,8.15,35.181,1.512,53.229
2023-08-13 15:00:00,2.515,21.127,7.411,8.147,35.169,1.523,53.209
2023-08-13 15:30:00,2.689,21.214,7.422,8.14,35.163,1.659,53.202
2023-08-13 16:00:00,2.871,21.222,7.48,8.135,35.138,2.093,53.169
2023-08-13 16:30:00,3.815,21.077,7.584,8.132,35.118,2.34,53.139
2023-08-13 17:00:00,3.807,20.95,7.564,8.128,35.12,2.645,53.14
2023-08-13 17:30:00,3.851,21.126,7.569,8.124,35.205,2.418,53.257
2023-08-13 18:00:00,4.89,21.12,7.284,8.133,35.213,2.381,53.268
2023-08-13 18:30:00,4.231,21.132,7.436,8.131,35.224,2.661,53.283
2023-08-13 19:00:00,4.968,21.184,7.48,8.128,35.232,2.489,53.294
2023-08-13 19:30:00,4.448,21.212,7.36,8.125,35.263,2.452,53.336
2023-08-13 20:00:00,4.034,21.202,7.363,8.121,35.271,2.569,53.347
2023-08-13 20:30:00,3.579,21.135,7.363,8.122,35.259,2.179,53.33
2023-08-13 21:00:00,3.92,21.085,6.409,8.137,35.255,2.183,53.324
2023-08-13 21:30:00,3.869,21.023,6.92,8.129,35.254,2.252,53.323
2023-08-13 22:00:00,4.051,20.986,7.006,8.126,35.245,2.553,53.31
2023-08-13 22:30:00,3.816,20.925,6.946,8.131,35.234,2.585,53.295
2023-08-13 23:00:00,3.941,20.838,5.22,8.132,35.215,1.997,53.268
2023-08-13 23:30:00,3.626,20.77,6.908,8.13,35.2,1.994,53.248
2023-08-14 00:00:00,4.022,20.745,7.059,8.126,35.21,2.699,53.26
2023-08-14 00:30:00,3.799,20.661,6.655,8.132,35.195,2.068,53.239
2023-08-14 01:00:00,4.471,20.552,7.269,8.134,35.184,1.771,53.224
2023-08-14 01:30:00,4.277,20.496,6.648,8.149,35.183,2.396,53.222
2023-08-14 02:00:00,3.807,20.415,7.087,8.14,35.18,3.01,53.217
2023-08-14 02:30:00,3.908,20.363,6.546,8.144,35.182,1.695,53.219
2023-08-14 03:00:00,4.004,20.341,3.806,8.142,35.183,2.769,53.22
2023-08-14 03:30:00,3.433,20.293,6.684,8.15,35.187,1.867,53.226
2023-08-14 04:00:00,3.813,20.27,7.032,8.155,35.187,1.713,53.226
2023-08-14 04:30:00,3.734,20.239,6.903,8.146,35.186,1.828,53.224
2023-08-14 05:00:00,3.507,20.225,4.698,8.138,35.182,2.11,53.218
2023-08-14 05:30:00,3.706,20.19,6.623,8.141,35.179,2.492,53.215
2023-08-14 06:00:00,3.556,20.176,6.641,8.129,35.182,1.917,53.218
2023-08-14 06:30:00,3.515,20.115,6.666,8.135,35.175,1.995,53.208
2023-08-14 07:00:00,3.686,20.121,6.639,8.13,35.18,3.282,53.216
2023-08-14 07:30:00,2.523,20.087,6.378,8.14,35.177,2.224,53.211
2023-08-14 08:00:00,2.19,20.076,6.806,8.136,35.174,1.846,53.207
2023-08-14 08:30:00,2.482,20.101,6.559,8.137,35.178,4.135,53.213
2023-08-14 09:00:00,1.682,20.125,6.936,8.136,35.177,2.476,53.212
2023-08-14 09:30:00,1.822,20.154,6.841,8.144,35.176,1.717,53.21
2023-08-14 10:00:00,1.971,20.2,6.899,8.136,35.177,1.315,53.211
2023-08-14 10:30:00,2.217,20.27,6.902,8.146,35.188,2.6,53.227
2023-08-14 11:00:00,1.882,20.489,7.041,8.135,35.237,1.749,53.295
2023-08-14 11:30:00,2.035,20.605,7.132,8.134,35.193,1.878,53.236
2023-08-14 12:00:00,1.539,20.723,6.919,8.13,35.188,2.128,53.23
2023-08-14 12:30:00,1.984,20.582,7.124,8.138,35.196,1.911,53.24
2023-08-14 13:00:00,1.993,20.564,7.174,8.134,35.169,1.7,53.204
2023-08-14 13:30:00,2.256,20.55,7.147,8.137,35.175,1.458,53.211
2023-08-14 14:00:00,2.301,20.618,7.321,8.138,35.183,1.668,53.222
2023-08-14 14:30:00,2.84,20.501,7.318,8.145,35.186,1.788,53.226
2023-08-14 15:00:00,2.805,20.987,7.288,8.133,35.195,2.202,53.242
2023-08-14 15:30:00,3.075,21.032,7.405,8.138,35.195,2.279,53.243
2023-08-14 16:00:00,3.703,21.099,7.544,8.142,35.193,1.994,53.242
2023-08-14 16:30:00,3.909,21.095,7.496,8.136,35.182,2.368,53.226
2023-08-14 17:00:00,4.33,21.06,7.389,8.13,35.202,2.784,53.252
2023-08-14 17:30:00,4.991,21.086,7.486,8.131,35.209,2.822,53.263
2023-08-14 18:00:00,5.575,21.138,7.453,8.122,35.274,2.999,53.351
2023-08-14 18:30:00,5.011,21.212,7.463,8.122,35.263,3.8,53.337
2023-08-14 19:00:00,4.883,21.133,7.415,8.116,35.258,3.468,53.329
2023-08-14 19:30:00,5.263,21.071,7.261,8.12,35.249,3.377,53.316
2023-08-14 20:00:00,4.933,21.032,7.366,8.12,35.248,2.955,53.314
2023-08-14 20:30:00,3.849,20.941,7.197,8.121,35.227,2.762,53.285
2023-08-14 21:00:00,4.983,20.87,7.171,8.121,35.231,2.656,53.289
2023-08-14 21:30:00,4.858,20.77,7.254,8.123,35.21,2.299,53.26
2023-08-14 22:00:00,3.504,20.783,7.226,8.141,35.224,1.991,53.28
2023-08-14 22:30:00,3.092,20.752,7.225,8.145,35.221,1.612,53.276
2023-08-14 23:00:00,2.14,20.715,7.131,8.16,35.234,1.218,53.292
2023-08-14 23:30:00,2.505,20.669,7.068,8.153,35.232,1.496,53.29
2023-08-15 00:00:00,2.138,20.616,7.0,8.158,35.235,1.507,53.293
2023-08-15 00:30:00,2.863,20.548,6.978,8.153,35.234,1.656,53.291
2023-08-15 01:00:00,2.298,20.463,6.805,8.147,35.239,1.568,53.297
2023-08-15 01:30:00,2.474,20.411,6.822,8.15,35.227,1.32,53.281
2023-08-15 02:00:00,2.076,20.36,6.628,8.153,35.233,1.502,53.288
2023-08-15 02:30:00,2.145,20.306,6.814,8.153,35.233,1.785,53.287
2023-08-15 03:00:00,1.796,20.281,6.5865,8.171,35.235,1.151,53.29
2023-08-15 03:30:00,2.12,20.272,6.359,8.157,35.233,4.122,53.288
2023-08-15 04:00:00,2.245,20.239,6.579,8.161,35.234,1.452,53.288
2023-08-15 04:30:00,2.412,20.237,6.697,8.146,35.233,2.07,53.287
2023-08-15 05:00:00,2.005,20.224,6.866,8.147,35.237,1.658,53.292
2023-08-15 05:30:00,2.146,20.208,6.417,8.149,35.232,1.698,53.286
2023-08-15 06:00:00,3.172,20.195,6.834,8.148,35.229,1.724,53.281
2023-08-15 06:30:00,2.064,20.168,6.653,8.144,35.232,2.243,53.285
2023-08-15 07:00:00,2.059,20.157,6.794,8.141,35.232,1.514,53.286
2023-08-15 07:30:00,1.825,20.157,6.552,8.141,35.231,1.509,53.285
2023-08-15 08:00:00,1.711,20.156,6.56,8.14,35.231,1.504,53.285
2023-08-15 08:30:00,1.444,20.198,6.698,8.14,35.23,2.709,53.284
2023-08-15 09:00:00,1.251,20.262,6.737,8.139,35.237,1.866,53.294
2023-08-15 09:30:00,1.315,20.312,6.812,8.139,35.23,1.979,53.284
2023-08-15 10:00:00,1.339,20.47,6.987,8.137,35.217,1.863,53.267
2023-08-15 10:30:00,1.495,20.498,7.03,8.136,35.239,1.801,53.297
2023-08-15 11:00:00,1.506,20.499,7.097,8.141,35.239,1.647,53.298
2023-08-15 11:30:00,1.424,20.569,7.109,8.138,35.243,1.559,53.303
2023-08-15 12:00:00,1.411,20.678,7.179,8.141,35.252,1.535,53.317
2023-08-15 12:30:00,1.412,20.742,7.196,8.142,35.259,1.479,53.327
2023-08-15 13:00:00,1.73,20.805,7.189,8.146,35.251,1.882,53.316
2023-08-15 13:30:00,1.612,20.91,7.248,8.128,35.249,1.448,53.315
2023-08-15 14:00:00,1.673,21.034,7.356,8.13,35.248,1.452,53.315
2023-08-15 14:30:00,2.443,21.072,7.286,8.133,35.25,1.367,53.317
2023-08-15 15:00:00,2.748,21.089,7.342,8.136,35.259,1.319,53.329
2023-08-15 15:30:00,3.026,21.104,7.473,8.144,35.258,1.518,53.328
2023-08-15 16:00:00,3.425,21.198,7.356,8.152,35.268,1.632,53.344
2023-08-15 16:30:00,3.851,21.243,7.559,8.146,35.264,1.887,53.338
2023-08-15 17:00:00,3.544,21.272,7.145,8.144,35.265,1.799,53.34
2023-08-15 17:30:00,4.409,21.316,7.518,8.136,35.232,2.721,53.296
2023-08-15 18:00:00,8.754,21.365,7.489,8.129,35.209,3.109,53.265
2023-08-15 18:30:00,4.805,21.286,7.49,8.138,35.22,2.837,53.28
2023-08-15 19:00:00,4.829,21.294,7.404,8.125,35.236,2.965,53.301
2023-08-15 19:30:00,4.74,21.376,7.408,8.118,35.272,3.083,53.35
2023-08-15 20:00:00,5.169,21.364,7.313,8.118,35.28,3.118,53.361
2023-08-15 20:30:00,5.056,21.346,7.42,8.116,35.278,3.18,53.358
2023-08-15 21:00:00,4.308,21.321,7.407,8.116,35.281,3.179,53.363
2023-08-15 21:30:00,4.56,21.253,7.393,8.119,35.265,2.897,53.34
2023-08-15 22:00:00,3.97,21.228,7.381,8.119,35.267,2.814,53.342
2023-08-15 22:30:00,4.136,21.198,7.349,8.121,35.275,2.637,53.352
2023-08-15 23:00:00,3.919,21.158,7.348,8.121,35.278,2.636,53.357
2023-08-15 23:30:00,3.502,21.134,7.332,8.123,35.279,2.567,53.357
2023-08-16 00:00:00,3.456,21.114,7.316,8.121,35.277,2.469,53.354
2023-08-16 00:30:00,3.63,21.079,7.304,8.122,35.277,2.27,53.353
2023-08-16 01:00:00,3.326,21.054,7.293,8.122,35.274,2.202,53.35
2023-08-16 01:30:00,3.78,21.007,7.231,8.117,35.275,2.124,53.35
2023-08-16 02:00:00,3.722,20.958,7.239,8.122,35.278,2.119,53.354
2023-08-16 02:30:00,3.503,20.931,7.141,8.113,35.263,2.398,53.334
2023-08-16 03:00:00,3.473,20.921,7.118,8.113,35.262,1.837,53.332
2023-08-16 03:30:00,3.445,20.86,6.937,8.115,35.25,2.339,53.315
2023-08-16 04:00:00,4.009,20.845,6.892,8.117,35.257,1.833,53.324
2023-08-16 04:30:00,3.435,20.789,6.86,8.117,35.265,2.102,53.335
2023-08-16 05:00:00,3.29,20.766,6.85,8.115,35.267,2.26,53.337
2023-08-16 05:30:00,3.617,20.718,6.8,8.13,35.27,2.243,53.341
2023-08-16 06:00:00,3.893,20.634,6.515499999999999,8.12,35.244,2.014,53.305
2023-08-16 06:30:00,3.642,20.618,6.231,8.123,35.254,2.096,53.319
2023-08-16 07:00:00,2.339,20.593,6.862,8.123,35.25,1.938,53.313
2023-08-16 07:30:00,2.621,20.576,6.582,8.116,35.247,2.177,53.309
2023-08-16 08:00:00,2.402,20.587,6.986,8.118,35.249,2.089,53.312
2023-08-16 08:30:00,2.007,20.601,6.995,8.118,35.252,2.114,53.316
2023-08-16 09:00:00,1.778,20.626,7.0,8.119,35.254,2.063,53.318
2023-08-16 09:30:00,1.823,20.66,7.003,8.118,35.257,2.042,53.322
2023-08-16 10:00:00,1.532,20.729,7.047,8.119,35.259,1.96,53.326
2023-08-16 10:30:00,2.136,20.766,7.116,8.119,35.264,1.904,53.333
2023-08-16 11:00:00,1.944,20.873,7.195,8.124,35.269,1.868,53.341
2023-08-16 11:30:00,1.372,21.122,7.317,8.126,35.272,1.761,53.347
2023-08-16 12:00:00,2.184,21.119,7.348,8.127,35.273,1.774,53.349
2023-08-16 12:30:00,1.993,21.187,7.395,8.128,35.269,1.936,53.344
2023-08-16 13:00:00,2.012,21.243,7.336,8.128,35.266,1.757,53.342
2023-08-16 13:30:00,2.149,21.291,7.432,8.129,35.266,1.677,53.342
2023-08-16 14:00:00,2.181,21.324,7.471,8.129,35.263,1.803,53.338
2023-08-16 14:30:00,2.349,21.43,7.496,8.125,35.267,1.734,53.344
2023-08-16 15:00:00,2.994,21.411,7.513,8.128,35.262,1.602,53.337
2023-08-16 15:30:00,2.869,21.437,7.63,8.138,35.267,1.784,53.345
2023-08-16 16:00:00,3.656,21.458,7.67,8.137,35.268,1.695,53.346
2023-08-16 16:30:00,3.791,21.486,7.683,8.138,35.271,1.681,53.351
2023-08-16 17:00:00,3.981,21.487,7.636,8.133,35.264,1.84,53.341
2023-08-16 17:30:00,3.942,21.594,7.58,8.137,35.3,2.455,53.392
2023-08-16 18:00:00,6.011,21.612,7.306,8.122,35.278,2.746,53.362
2023-08-16 18:30:00,4.598,21.574,7.479,8.12,35.332,3.273,53.434
2023-08-16 19:00:00,3.993,21.637,7.565,8.118,35.373,3.499,53.491
2023-08-16 19:30:00,4.519,21.659,7.55,8.122,35.374,3.684,53.491
2023-08-16 20:00:00,3.833,21.625,7.534,8.114,35.37,3.616,53.485
2023-08-16 20:30:00,3.984,21.556,7.378,8.115,35.359,2.964,53.47
2023-08-16 21:00:00,3.93,21.526,7.378,8.117,35.356,2.871,53.466
2023-08-16 21:30:00,3.742,21.508,7.318,8.115,35.359,3.391,53.47
2023-08-16 22:00:00,3.671,21.472,7.327,8.129,35.353,2.82,53.461
2023-08-16 22:30:00,3.844,21.44,7.198,8.119,35.356,3.138,53.464
2023-08-16 23:00:00,3.031,21.43,6.687,8.116,35.357,2.929,53.466
2023-08-16 23:30:00,3.767,21.418,6.529,8.116,35.355,2.691,53.463
2023-08-17 00:00:00,3.815,21.388,6.705,8.119,35.355,6.704,53.463
2023-08-17 00:30:00,3.647,21.382,6.901,8.112,35.355,4.482,53.462
2023-08-17 01:00:00,4.353,21.381,6.623,8.108,35.354,2.596,53.461
2023-08-17 01:30:00,3.747,21.379,6.77,8.115,35.348,7.76,53.454
2023-08-17 02:00:00,3.562,21.376,7.068,8.104,35.351,2.69,53.457
2023-08-17 02:30:00,3.377,21.362,6.626,8.111,35.349,2.651,53.454
2023-08-17 03:00:00,3.323,21.35,6.077,8.108,35.35,2.863,53.455
2023-08-17 03:30:00,3.939,21.324,6.882,8.118,35.349,2.955,53.454
2023-08-17 04:00:00,3.478,21.29,6.6935,8.119,35.344,2.872,53.446
2023-08-17 04:30:00,3.241,21.28,6.505,8.112,35.347,3.098,53.451
2023-08-17 05:00:00,3.361,21.26,6.101,8.11,35.343,2.466,53.445
2023-08-17 05:30:00,2.692,21.221,6.461,8.111,35.334,2.531,53.433
2023-08-17 06:00:00,2.681,21.216,6.269,8.113,35.338,2.632,53.438
2023-08-17 06:30:00,2.478,21.228,6.766,8.102,35.363,2.58,53.471
2023-08-17 07:00:00,2.269,21.203,6.958,8.096,35.36,3.192,53.467
2023-08-17 07:30:00,2.642,21.167,6.953,8.098,35.358,3.479,53.464
2023-08-17 08:00:00,1.896,21.179,6.904,8.093,35.358,3.086,53.464
2023-08-17 08:30:00,2.037,21.192,6.887,8.1,35.358,2.868,53.464
2023-08-17 09:00:00,1.82,21.205,6.898,8.092,35.355,2.807,53.46
2023-08-17 09:30:00,1.634,21.247,6.861,8.092,35.364,2.45,53.473
2023-08-17 10:00:00,1.548,21.25,6.962,8.094,35.352,2.514,53.456
2023-08-17 10:30:00,2.268,21.284,6.908,8.097,35.342,2.51,53.444
2023-08-17 11:00:00,1.917,21.278,6.985,8.098,35.348,3.038,53.452
2023-08-17 11:30:00,1.921,21.242,7.161,8.117,35.327,2.465,53.424
2023-08-17 12:00:00,2.133,21.324,7.115,8.115,35.336,2.099,53.436
2023-08-17 12:30:00,1.877,21.479,7.218,8.119,35.346,1.942,53.452
2023-08-17 13:00:00,2.44,21.46,7.313,8.117,35.335,2.107,53.436
2023-08-17 13:30:00,2.684,21.56,7.277,8.114,35.325,2.019,53.424
2023-08-17 14:00:00,2.439,21.663,7.338,8.114,35.323,2.039,53.423
2023-08-17 14:30:00,2.821,21.745,7.414,8.117,35.305,2.364,53.4
2023-08-17 15:00:00,2.753,21.827,7.406,8.117,35.332,2.323,53.438
2023-08-17 15:30:00,3.418,21.998,7.426,8.117,35.349,1.999,53.463
2023-08-17 16:00:00,3.916,21.724,7.5,8.122,35.36,2.37,53.474
2023-08-17 16:30:00,3.885,21.876,7.483,8.118,35.33,2.152,53.436
2023-08-17 17:00:00,3.874,21.751,7.523,8.121,35.335,2.541,53.441
2023-08-17 17:30:00,4.788,21.721,7.427,8.118,35.324,2.887,53.425
2023-08-17 18:00:00,5.404,21.709,7.333,8.117,35.328,3.461,53.43
2023-08-17 18:30:00,4.95,21.583,7.229,8.106,35.328,3.99,53.428
2023-08-17 19:00:00,4.995,21.591,7.161,8.102,35.333,4.456,53.436
2023-08-17 19:30:00,5.337,21.593,7.135,8.107,35.339,3.716,53.443
2023-08-17 20:00:00,4.578,21.587,7.211,8.105,35.34,3.149,53.446
2023-08-17 20:30:00,4.782,21.629,7.224,8.108,35.344,3.337,53.451
2023-08-17 21:00:00,4.682,21.587,7.215,8.106,35.348,2.966,53.455
2023-08-17 21:30:00,4.742,21.552,7.173,8.107,35.348,3.208,53.455
2023-08-17 22:00:00,4.44,21.558,7.187,8.106,35.342,2.609,53.447
2023-08-17 22:30:00,4.882,21.506,7.148,8.106,35.333,2.729,53.435
2023-08-17 23:00:00,4.248,21.462,7.154,8.106,35.328,2.636,53.427
2023-08-17 23:30:00,4.5405,21.455,7.007,8.11,35.322,2.938,53.419
2023-08-18 00:00:00,4.833,21.438,6.799,8.106,35.323,3.207,53.42
2023-08-18 00:30:00,4.24,21.435,6.892,8.104,35.322,2.615,53.419
2023-08-18 01:00:00,3.229,21.364,6.922,8.121,35.304,2.022,53.394
2023-08-18 01:30:00,2.56,21.302,6.613,8.134,35.295,1.633,53.381
2023-08-18 02:00:00,1.912,21.253,6.801,8.145,35.286,1.419,53.368
2023-08-18 02:30:00,1.822,21.207,6.743,8.14,35.285,1.481,53.366
2023-08-18 03:00:00,1.713,21.154,6.956,8.14,35.275,1.502,53.352
2023-08-18 03:30:00,1.472,21.105,6.693,8.148,35.277,1.596,53.354
2023-08-18 04:00:00,1.799,21.098,6.852,8.135,35.284,1.659,53.363
2023-08-18 04:30:00,1.649,21.078,6.862,8.134,35.282,1.666,53.361
2023-08-18 05:00:00,1.784,21.033,6.859,8.133,35.286,1.681,53.366
2023-08-18 05:30:00,1.837,21.021,6.777,8.136,35.283,1.582,53.361
2023-08-18 06:00:00,2.007,21.015,6.771,8.132,35.281,1.887,53.359
2023-08-18 06:30:00,2.045,21.008,6.745,8.131,35.284,1.898,53.363
2023-08-18 07:00:00,1.431,20.989,6.77,8.131,35.283,2.089,53.361
2023-08-18 07:30:00,1.477,20.98,6.585,8.13,35.285,1.939,53.364
2023-08-18 08:00:00,1.509,21.006,6.662,8.123,35.284,2.372,53.362
2023-08-18 08:30:00,1.659,21.046,6.659,8.12,35.292,2.091,53.374
2023-08-18 09:00:00,1.268,21.121,6.742,8.116,35.294,2.004,53.377
2023-08-18 09:30:00,1.834,21.165,6.685,8.108,35.295,2.205,53.379
2023-08-18 10:00:00,1.842,21.173,6.756,8.106,35.304,2.051,53.391
2023-08-18 10:30:00,1.983,21.182,6.773,8.104,35.314,2.225,53.404
2023-08-18 11:00:00,2.674,21.152,6.826,8.112,35.303,2.046,53.39
2023-08-18 11:30:00,2.333,21.168,6.909,8.115,35.302,2.041,53.389
2023-08-18 12:00:00,2.623,21.151,7.0,8.12,35.298,1.982,53.383
2023-08-18 12:30:00,3.057,21.236,7.054,8.121,35.313,2.188,53.404
2023-08-18 13:00:00,2.847,21.28,7.181,8.118,35.326,2.298,53.422
2023-08-18 13:30:00,3.115,21.262,7.087,8.118,35.325,2.335,53.42
2023-08-18 14:00:00,3.421,21.216,7.217,8.12,35.325,2.152,53.42
2023-08-18 14:30:00,3.446,21.183,7.043,8.131,35.32,2.185,53.413
2023-08-18 15:00:00,3.263,21.135,7.22,8.129,35.302,1.89,53.388
2023-08-18 15:30:00,3.861,21.159,7.219,8.127,35.321,2.078,53.414
2023-08-18 16:00:00,4.434,21.135,7.289,8.13,35.311,2.282,53.401
2023-08-18 16:30:00,3.943,21.156,7.274,8.132,35.317,2.081,53.409
2023-08-18 17:00:00,3.597,21.14,7.342,8.134,35.316,2.244,53.406
2023-08-18 17:30:00,5.257,21.138,7.268,8.13,35.32,2.66,53.412
2023-08-18 18:00:00,4.764,21.083,7.044,8.137,35.319,2.22,53.411
2023-08-18 18:30:00,5.126,21.071,7.115,8.125,35.308,2.351,53.396
2023-08-18 19:00:00,4.161,21.025,7.141,8.127,35.308,2.149,53.395
2023-08-18 19:30:00,4.592,20.977,6.856,8.126,35.3,2.637,53.384
2023-08-18 20:00:00,4.602,20.988,7.04,8.125,35.299,2.339,53.382
2023-08-18 20:30:00,3.909,20.999,6.961,8.122,35.304,2.895,53.389
2023-08-18 21:00:00,6.119,21.007,7.075,8.119,35.313,2.087,53.401
2023-08-18 21:30:00,7.041,20.984,7.044,8.124,35.318,2.323,53.408
2023-08-18 22:00:00,7.843,20.967,7.152,8.12,35.32,2.513,53.411
2023-08-18 22:30:00,5.02,20.859,7.135,8.121,35.32,2.222,53.41
2023-08-18 23:00:00,3.957,20.788,7.112,8.121,35.322,1.91,53.411
2023-08-18 23:30:00,4.133,20.678,6.962,8.118,35.312,1.993,53.397
2023-08-19 00:00:00,4.494,20.638,6.968,8.118,35.319,2.124,53.406
2023-08-19 00:30:00,4.195,20.592,6.954,8.118,35.323,2.06,53.411
2023-08-19 01:00:00,2.83,20.417,7.042,8.135,35.298,1.639,53.377
2023-08-19 01:30:00,2.292,20.316,7.007,8.143,35.301,1.47,53.379
